block,phase,fair,price_on,price_off,kappa,trend,d,lp_on,lp_off,cum_lvr_on,cum_lvr_off,cum_noise_on,lp_vf,cum_lvr_vf,cum_noise_vf
1824,4,1781929999999999934464,1775802403086628648060,1775779342383716073796,0,1,150946304910191311,5846369850766126279903200,5824393369989089946542942,280271052303592532104097,293791618451990609567665,3110141621249250429508,5842206509987171259282082,276700703549080544897377,4073911561102927498998
1825,4,1779009999999999934464,1783496881634232156454,1783513822195395588334,0,1,205853038690222045,5841573712375148146356098,5819615229934055726840850,280273430380997386196302,293794021809216089168346,3110141621249250429508,5837415472975148370405390,276702378979251567169910,4074880933587691305429
1826,4,1796349999999999803392,1798388765636243672726,1798396460477251530156,0,1,38146898591770439,5869969857560499780549057,5847904606039881844546094,280311265762382957499617,293831615315798803993802,3110141621249250429508,5865794622946495550480998,276737392094589448242770,4075316807807445872865
1827,4,1874299999999999868928,1875043581410801389514,1875046387364451554554,0,1,210338854230098107,5995975964571797567020727,5973437048973902607760213,281592453909153277661580,295107723286120224611820,3110141621249250429508,5991729412397422043656082,277999550940652513236305,4075488717121736261660
1828,4,1875849999999999934464,1873540543569709946609,1873531837628633445459,0,1,672822863318225440,5998455734478338831270107,5975907505087869011102946,281592592540349480737981,295107860436552692564378,3110141621249250429508,5994208948260233741025302,277999550940652513236305,4076605954874399149677
1829,4,1890800000000000000000,1892111842793307025925,1892116793487688976068,0,1,650968009167936396,6022310525422336044577011,5999672619861016966794203,281655894388235857134985,295170988262231771559845,3110141621249250429508,6018054589845504927322348,278055619806335995384584,4077147986846808067477
1830,5,1875080000000000000000,1870579758162732002164,1870562808584808744428,0,1,706462033222296539,5997227674120811447087769,5974684085033001963361709,281717187926267381468784,295232086741322619743957,3110141621249250429508,5992998505327930540106052,278109700942206707427662,4079026433147441309318
1831,5,1869030000000000065536,1868913008155579387474,1868912566743854393659,0,1,402136169162437480,5987540424174220673429015,5965033216966947051233154,281717702080972977655156,295232587824868008308406,3110141621249250429508,5983318821301065333031583,278109700942206707427662,4079077620269528476888
1832,5,1883249999999999934464,1887431535584707321243,1887447322096895213482,0,1,379591727116676902,6010278233435605219767527,5987685582440012850439292,281761577547913933419749,295276301065518415002812,3110141621249250429508,6006047577655811328354179,278148134866679008435400,4080631469918040280599
1833,5,1930470000000000065536,1925869474556893189818,1925852147052538405064,0,1,486938000668948092,6085162211523251779378918,6062288075894108686671994,282148253654060904808854,295661237895350063628076,3110141621249250429508,6080897176575198995248734,278518020043789389422101,4082396641177219902784
1834,5,1923040000000000000000,1921108622891629488839,1921101340948596699326,0,1,637723553515496834,6073437069535473810345069,6050606981974873800222152,282149894776010412031107,295662852899483298596064,3110141621249250429508,6069182417453510521393991,278518348235821655951618,4083284456007298145028
1835,5,1917170000000000196608,1916832741483770368647,1916831469111641439057,0,1,571035447074144308,6064159785517111286989228,6041364565737804336202443,282153087466280319015665,295666021850029165631872,3110141621249250429508,6059913379271358425159721,278519929939764510490710,4083422303371554503406
1836,5,1917529999999999934464,1923145417622124470881,1923166621210956480239,0,1,506082341673730887,6064735571840171141414877,6041938236289559125227291,282153187738974447531416,295666122110780553334114,3110141621249250429508,6060489294576653742441784,278519929939764510490710,4083825441956698069881
1837,5,1909390000000000065536,1907235611350393028505,1907227489337609606589,0,1,539157731094275812,6051843841338569754808911,6029094924364847004345402,282192167309602866264441,295705074539436197323933,3110141621249250429508,6047613067432883631346466,278550788496894417695083,4084528485965699846718
1838,5,1883950000000000065536,1886964652498105858672,1886976031920521167197,0,1,283642967723757599,6011393358054401530755579,5988796501939681412664713,282305559330358516699104,295817962009145976291135,3110141621249250429508,6007199617057631123146114,278656382190395957369533,4085538038374046468241
1839,5,1880729999999999934464,1874816035984361687503,1874793774322895905992,0,1,25916641940667332,6006259427539182405615340,5983681911490878732448014,282313782657186707234452,295826184307537021758118,3110141621249250429508,6002073610305210945135119,278662388939298465126065,4087627508870992275966
1840,5,1874369999999999934464,1871669431058827064534,1871659252352621476562,0,1,102263611496725854,5996089370423896704324061,5973550039376406894431262,282313825090193438223417,295826222467052697830382,3110141621249250429508,5991911111347664610458776,278662388939298465126065,4088052494882811104330
1841,5,1863489999999999934464,1869500806861420579645,1869523505109679604410,0,1,135318060415047623,5978667738787273522660677,5956193942376292736722491,282328160275998650889123,295840468322349034401954,3110141621249250429508,5974506579910329662585613,278675663432609973694926,4089872556180579845810
1842,5,1851249999999999934464,1846896532559417981139,1846880135189374153035,0,1,160418629549624658,5958996890810766965310537,5936597010009335250050894,282399849465189751781244,295912064918679919515197,3110141621249250429508,5954855511094301348236905,278742420790621231268246,4091035819678299875747
1843,5,1826849999999999934464,1820143576105931179971,1820118341465983209292,0,2,381910025811897578,5919601903890624489865807,5897350153361739419602558,282487981057945793440144,295999722426983512844542,3110141621249250429508,5915496312908257115786424,278824211318279118097377,4093113331665384478074
1844,5,1837700000000000131072,1836402174428295054345,1836397280088892947932,0,2,549587752359200195,5937145017489006324962075,5914827249742872088274914,282556368600087394531943,296068049840784084400634,3110141621249250429508,5933034222959514110281233,278886066284032169893128,4093592692561550765297
1845,5,1829609999999999934464,1823186000318987064716,1823161825451285772366,0,2,297251300860672292,5924071020405729579469254,5901802464061308788084576,282566536249481826935918,296078164703911291423102,3110141621249250429508,5919974230549023644209213,278893674836714773374055,4095968614103966207572
1846,5,1842809999999999934464,1842358652771136852163,1842356950066042986719,0,2,391874679083073672,5945393521195206487953091,5923044744811094067062718,282651718875171755659464,296163237467395751683814,3110141621249250429508,5941289374238009068151435,278971585007306292765488,4096135199085614731197
1847,5,1840920000000000000000,1845606877816067624264,1845624573583393929619,0,2,132129350964764131,5942348676443675311855409,5920011381466600355063007,282652172159449130213620,296163687979895119609493,3110141621249250429508,5938248984224224352088025,278971585007306292765488,4097917055671224121452
1848,5,1844829999999999803392,1850128114564640401382,1850148119746937986794,0,2,91767545156710655,5948657227051581743335678,5926296228065922307357526,282652303966424645614263,296163825340262102793221,3110141621249250429508,5944556903110112915804482,278971585007306292765488,4101482905185539525063
1849,5,1843240000000000000000,1843565320048158515362,1843566547597065185444,0,2,31665167313576689,5946087106275978018955003,5923735722539087772913087,282662644856822879224580,296174187174383729490192,3110141621249250429508,5941989069157339221956073,278982045737611679126618,4101583080806740706650
1850,5,1844360000000000000000,1845356332542738044098,1845360092404800537019,0,2,114917791583201300,5947893523311162838162928,5925535350698503076406768,282662782944036529193133,296174324317758129160884,3110141621249250429508,5943794757438727241797321,278982045737611679126618,4101869770195632090461
1851,5,1842869999999999803392,1836041740451302026190,1836016048037604275304,0,2,84931243801298214,5945500504713126609035109,5923151402906262222435626,282664133899788835916459,296175674266089278917054,3110141621249250429508,5941405746681024556787437,278982770232172493507704,4103557157238810338481
1852,5,1857539999999999868928,1862907473361096757799,1862927740525325750251,0,2,214465012328197032,5969113836761077670611534,5946675941961327960669428,282765245648854419752448,296276648257518044222099,3110141621249250429508,5965009480706566021724675,279078496210916984493599,4104857295981235128305
1853,5,1861680000000000000000,1866272535416310326553,1866289874641686252522,0,2,178340884969671221,5975760293788413905800411,5953297402286794493085278,282765570160788865361620,296276982310048612097644,3110141621249250429508,5971653174620394870360740,279078496210916984493599,4106263074609089713263
1854,5,1866230000000000065536,1868355239619625409316,1868363260844044904311,0,2,215430911663260865,5983054732005324970293375,5960564393819807493476825,282765570549291584242572,296276983076948924700424,3110141621249250429508,5978943221949962569436431,279078496210916984493599,4106885830244537486972
1855,5,1869299999999999868928,1874227083445226317654,1874245686550564200479,0,2,240362692263800662,5987978071977082209707034,5965469258665859165036694,282765761840370032413447,296277170425898702918120,3110141621249250429508,5983864547327953045633954,279078496210916984493599,4108056819347999397714
1856,5,1870310000000000065536,1863539434890581810035,1863513957920673523103,0,1,312656361810204283,5989600192548251251462212,5967085316736925958635434,282769038994412017282468,296280466312876339007413,3110141621249250429508,5985487980101781468466739,279080888796994123829111,4109558274293349875056
1857,5,1869920000000000000000,1876334144446015627965,1876358367032232688188,0,1,90198258529421197,5988974611758700927790154,5966462079470275043983782,282777785170296235691071,296289249453460818875397,3110141621249250429508,5984865788819174875351567,279088157986392589909314,4111008734419302547072
1858,5,1861320000000000000000,1861728775336770777325,1861730317809020054255,0,1,265430877323684079,5975177990307162364834047,5952717253826285850738835,282825994274200812002506,296337431809853073930037,3110141621249250429508,5971082369133300968991142,279132707245913348336593,4111108833930870115654
