id,block,pool,kind,zeroForOne,amount_in,amount_out
454,11156415,control,arb,0,815375779762844343643,245549361059146119
455,11156415,poincare,noise,0,3955267636331861314091,1189318699524842579
456,11156415,control,noise,0,3955267636331861314091,1189318658647281748
457,11156416,poincare,arb,0,1634259737029545864906,490537340859892592
458,11156416,control,arb,0,1634106830803856777681,490491427861628359
459,11156416,poincare,noise,1,1506440084540181658,5013424204644112470609
460,11156416,control,noise,1,1506440084540181658,5013423986343798766890
461,11156417,poincare,arb,0,11144811425319963897166,3342300912850395527
462,11156417,control,arb,0,11144643477761784864543,3342250691332296307
463,11156417,poincare,noise,1,2927863484260818196,9767158040838806931815
464,11156417,control,noise,1,2927863484260818196,9767157213892563913447
465,11156418,poincare,arb,1,6068574106081030885,20053069259946653753732
466,11156418,control,arb,1,6068328000958951602,20052254329477075816268
467,11156418,poincare,noise,0,9557965031780629792320,2902167164342199948
468,11156418,control,noise,0,9557965031780629792320,2902166922336232465
469,11156419,poincare,arb,1,13538710809510206185,44095615835401806868521
470,11156419,control,arb,1,13538419595900644636,44094671028895675827347
471,11156419,poincare,noise,1,735048535383529046,2358587069939858319370
472,11156419,control,noise,1,735048535383529046,2358587020714054899570
473,11156420,poincare,arb,0,47165103065868188567,14709899943207529
474,11156420,control,arb,0,47228284733362464086,14729605412848511
475,11156420,poincare,noise,0,8240428417443269983929,2563156715823649803
476,11156420,control,noise,0,8240428417443269983929,2563156529279423292
477,11156421,poincare,arb,1,78831112478184718,254093519567289617160
478,11156421,control,arb,1,78898886751754842,254311992480069877511
479,11156421,poincare,noise,1,2048199342730008138,6587306357464206182232
480,11156421,control,noise,1,2048199342730008138,6587305974191212925780
481,11156422,poincare,arb,0,2736233436760846525358,851839639967961668
482,11156422,control,arb,0,2736338402828830568096,851872367394539391
483,11156422,poincare,noise,1,1765866873814430730,5666843947953137974213
484,11156422,control,noise,1,1765866873814430730,5666843663955096775401
485,11156423,poincare,arb,0,7494417242504392534773,2333985029338217053
486,11156423,control,arb,0,7494366963700713244001,2333969487987919604
487,11156423,poincare,noise,1,2368925006710852274,7606333670019391983155
488,11156423,control,noise,1,2368925006710852274,7606333158659021696766
489,11156424,poincare,arb,1,2246842736341525738,7179877975427619300351
490,11156424,control,arb,1,2246716468130082462,7179473997523705747559
491,11156424,poincare,noise,0,4501016169344024022249,1409753413953609766
492,11156424,control,noise,0,4501016169344024022249,1409753357683778306
493,11156425,poincare,arb,1,1579515934718097967,5042142684056014776771
494,11156425,control,arb,1,1579511234451631429,5042127881084769077434
495,11156425,poincare,noise,0,3477217846301684103743,1089835995572694650
496,11156425,control,noise,0,3477217846301684103743,1089835961949784063
497,11156426,poincare,arb,1,11315507650715327071,35725103554924062253904
498,11156426,control,arb,1,11315227885237917405,35724221386869271386283
499,11156426,poincare,noise,1,1001481701995543572,3122022260389003850204
500,11156426,control,noise,1,1001481701995543572,3122022172895542252629
501,11156427,poincare,arb,1,1128869570322396639,3511481738506515462883
502,11156427,control,arb,1,1128811292770345546,3511300360915040085734
503,11156427,poincare,noise,1,1546216787968870888,4796564304609151318961
504,11156427,control,noise,1,1546216787968870888,4796564097637686550041
505,11156428,poincare,arb,1,10731627107173347407,32878448436655447423870
506,11156428,control,arb,1,10731291236420025197,32877418011944435843273
507,11156428,poincare,noise,0,9195763369234375683412,3025122051762985407
508,11156428,control,noise,0,9195763369234375683412,3025121799143400744
509,11156429,poincare,arb,1,9140801206028390430,27580190123944479194264
510,11156429,control,arb,1,9140633653858317692,27615275339093683023480
511,11156429,poincare,noise,0,9053832557128530843118,3015355435627225873
512,11156429,control,noise,0,9053832557128530843118,3015391029990558550
513,11156430,poincare,arb,1,12542875474895445088,37060576793563467679103
514,11156430,control,arb,1,12536649377399104037,37285754567530357192765
515,11156430,poincare,noise,1,2221559969348030388,6468540433709760277460
516,11156430,control,noise,1,2221559969348030388,6510575354216433444839
517,11156431,poincare,arb,0,27298794209491713345785,9249059320647650694
518,11156431,control,arb,0,27439744256961347387092,9297265599517083235
519,11156431,poincare,noise,0,6718814825689761780148,2250443611245540138
520,11156431,control,noise,0,6718814825689761780148,2250443196907664962
521,11156432,control,arb,1,4087605532348487982,12181368989133882565847
522,11156432,poincare,noise,0,6618479978750236440180,2206951846013021470
523,11156432,control,noise,0,6618479978750236440180,2225058668593540564
524,11156433,poincare,arb,1,10876233195032508961,32335927166644902200063
525,11156433,control,arb,1,6806209167522239860,20153004555622799186699
526,11156433,poincare,noise,0,6685543933993783214974,2268142622949612428
527,11156433,control,noise,0,6685543933993783214974,2268142204754159777
528,11156434,poincare,arb,0,23283830572052684312261,7820079218471786215
529,11156434,control,arb,0,23281379812686368223049,7819254667692249084
530,11156434,poincare,noise,1,173661071596153284,521034766595931804263
531,11156434,control,noise,1,173661071596153284,521034759167296957361
532,11156435,poincare,arb,0,26768900926375317095184,8844409362514351833
533,11156435,control,arb,0,26766754487634813788337,8843700308090054465
534,11156435,poincare,noise,0,4657694215260542960904,1522879926509244286
535,11156435,control,noise,0,4657694215260542960904,1522879734401751158
536,11156436,poincare,arb,1,13606393490242184855,41111682358827876352362
537,11156436,control,arb,1,13605405163262595838,41108701317202720026432
538,11156436,poincare,noise,0,8277458856446933499750,2769638217143804473
539,11156436,control,noise,0,8277458856446933499750,2769637589409395119
540,11156437,poincare,arb,0,7252320660879844359229,2414040199039420727
541,11156437,control,arb,0,7251050706026391091093,2413616929090284216
542,11156437,poincare,noise,0,6214091014172706337784,2059166271090384609
543,11156437,control,noise,0,6214091014172706337784,2059165922294607441
544,11156438,poincare,arb,1,4147192203061827090,12489044055089317022106
545,11156438,control,arb,1,4147021104986352494,12488530917922069258494
546,11156438,poincare,noise,1,899557255060458850,2695257655091197037037
547,11156438,control,noise,1,899557255060458850,2695257456246317307489
548,11156439,poincare,arb,1,1502704530601650053,4491580098345712233815
549,11156439,control,arb,1,1502508084540676481,4490992590232114201005
550,11156439,poincare,noise,0,3095181268544259294635,1036009515399175708
551,11156439,control,noise,0,3095181268544259294635,1036009427505257042
552,11156440,poincare,arb,1,8510919816426014245,25238314651333595055267
553,11156440,control,arb,1,8510308464308715869,25236503886430026286271
554,11156440,poincare,noise,0,3023688626186277006879,1027303622437048303
555,11156440,control,noise,0,3023688626186277006879,1027303536656170533
556,11156441,poincare,arb,0,2841421912722919506176,963468092592196581
557,11156441,control,arb,0,2840942290614529792152,963305382101639966
558,11156441,poincare,noise,1,2990767724851406358,8802499403267030369962
559,11156441,control,noise,1,2990767724851406358,8802497265550840609788
560,11156442,poincare,arb,0,7978968943405897223798,2711715521267398160
561,11156442,control,arb,0,7979034150271341760697,2711738340889525631
562,11156442,poincare,noise,1,1057687469476064294,3117265723345080290629
563,11156442,control,noise,1,1057687469476064294,3117265455177406043021
564,11156443,poincare,arb,0,8912269492444063109871,3018029074540613971
565,11156443,control,arb,0,8911795335181303110130,3017868766705399667
566,11156443,poincare,noise,1,2109052411540801028,6233687748632222728991
567,11156443,control,noise,1,2109052411540801028,6233686678344848447867
568,11156444,poincare,arb,1,705202702161913943,2078519778482851318448
569,11156444,control,arb,1,704972565157295499,2077841114181579766632
570,11156444,poincare,noise,1,143391952949377242,422277822621874654844
571,11156444,control,noise,1,143391952949377242,422277817696668557269
572,11156445,poincare,arb,1,1144141318484912134,3365094758033982326189
573,11156445,control,arb,1,1144036029860227139,3364785048826719679258
574,11156445,poincare,noise,1,55293292923768852,162432266237896483078
575,11156445,control,noise,1,55293292923768852,162432265508223381267
576,11156446,poincare,arb,0,6306293049426455296885,2142263732245374902
577,11156446,control,arb,0,6305790631659125848366,2142093069279073742
578,11156446,poincare,noise,0,2240774157861981355934,759002797329280359
579,11156446,control,noise,0,2240774157861981355934,759002750426830633
580,11156447,poincare,arb,0,1333088811099001254065,451004537805417667
581,11156447,control,arb,0,1332796556813102019040,450905635802233935
582,11156447,poincare,noise,0,1813390492068814737875,612847776888973408
583,11156447,control,noise,0,1813390492068814737875,612847746273747404
584,11156448,poincare,arb,1,1196911788206800389,3539550500712358060651
585,11156448,control,arb,1,1196863995488765848,3539409343184759677915
586,11156448,poincare,noise,1,442576529480701730,1306666652311921096310
587,11156448,control,noise,1,442576529480701730,1306666605220558509170
588,11156449,poincare,arb,0,4030931777755055192152,1364049685130953634
589,11156449,control,arb,0,4030708952631699942822,1363974331240382341
590,11156449,poincare,noise,0,1913006008522774111265,646057210852714065
591,11156449,control,noise,0,1913006008522774111265,646057176818143604
592,11156450,poincare,arb,1,1604918009808802699,4747699277157444664759
593,11156450,control,arb,1,1604839564491956031,4747467468813318629095
594,11156450,poincare,noise,1,2242805412828893848,6609337647777197162497
595,11156450,control,noise,1,2242805412828893848,6609336442897654522008
596,11156451,poincare,arb,0,8696737561476145180828,2949065264774533679
597,11156451,control,arb,0,8696565658509836898610,2949007510050728563
598,11156451,poincare,noise,0,1814712883595042814216,613190767344236221
599,11156451,control,noise,0,1814712883595042814216,613190736692140962
600,11156452,poincare,arb,1,1329647974294157064,3932230277403380918097
601,11156452,control,arb,1,1329589355024867178,3932057116445845220338
602,11156452,poincare,noise,1,971623733099019406,2866848063989875643320
603,11156452,control,noise,1,971623733099019406,2866847837295073244930
604,11156453,poincare,arb,0,1325428503123077340712,449443991180445229
605,11156453,control,arb,0,1325554326720898001254,449486692668697822
606,11156453,poincare,noise,0,8710967867496143062860,2943856839148055523
607,11156453,control,noise,0,8710967867496143062860,2943856133535405116
608,11156454,poincare,arb,1,3080063620271418962,9112772419845026954012
609,11156454,control,arb,1,3080051776286677189,9112739562093194369531
610,11156454,poincare,noise,1,180251169280466838,531566260208428556333
611,11156454,control,noise,1,180251169280466838,531566252409556867498
612,11156455,poincare,arb,1,1619462988390478479,4767305648901513496861
613,11156455,control,arb,1,1619315815938557140,4766872339016042446886
614,11156455,poincare,noise,0,3610037511286498172131,1226815990703985849
615,11156455,control,noise,0,3610037511286498172131,1226815868395759651
616,11156456,poincare,arb,1,1715119642182503605,5044475707580539807871
617,11156456,control,arb,1,1715079588618881139,5044358405738145334742
618,11156456,poincare,noise,0,4420901614453690799246,1503421283602653350
619,11156456,control,noise,0,4420901614453690799246,1503421100013289079
620,11156457,poincare,arb,1,1910026072859743707,5614280474582664048067
621,11156457,control,arb,1,1909992638976968749,5614182885478212280792
622,11156457,poincare,noise,0,4950524476165595562355,1684588283352759409
623,11156457,control,noise,0,4950524476165595562355,1684588052944348634
624,11156458,poincare,arb,1,3429818377240104079,10061824550256081828007
625,11156458,control,arb,1,3429675429839114490,10061406571344706746692
626,11156458,poincare,noise,0,716748047893236371013,245094828717862615
627,11156458,control,noise,0,716748047893236371013,245094823849002415
628,11156459,poincare,arb,1,20260842036487240633,58097730615651604186757
629,11156459,control,arb,1,20259205234696464058,58093038259444837777665
630,11156459,poincare,noise,1,1911343377046961032,5362882484360188163818
631,11156459,control,noise,1,1911343377046961032,5362881671231396573230
632,11156460,poincare,arb,0,7245404128840010111354,2580598883142830472
633,11156460,control,arb,0,7245249371639026727755,2580544154466404738
